procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 13 172550336 501996   2164 891364 199228 218856 204688 219144 63142 98121  2 22  1 75  0
 0 12 172786480 649396    992 878776 103144 338700 104056 338700 41360 54337  1 16  3 79  0
 1 11 172710496 530292   1804 881104 210936 133332 218996 133328 64508 104939  2 22  1 76  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 32 172933888 610352    908 881092 93688 316260 99276 316324 39233 54546  1 20  3 76  0
 1  8 173195952 723576   1164 892476 104280 365196 119040 365228 38699 56982  1 19  7 73  0
 0  7 173163696 547808   1108 892300 157136 123372 158396 123372 54774 79468  2 19  9 71  0
 0  8 173399648 519800   1012 888976 70016 302568 70016 302568 27525 34715  1 16 13 70  0
 2  5 173646672 917780   1100 887180 65220 310484 67188 310484 35145 32544  6 15 15 65  0
 1  4 173521744 845236   1100 887536 125060    0 125416     0 42929 62999  1  9 34 56  0
 2 13 173246544 2052252   1280 888060 276608    0 277524    88 102561 140044  3 30  4 62  0
 3 13 172927056 1420320   1280 889200 322984    0 323868     0 101294 157117 10 32  0 58  0
 4 10 172587600 1010840   1280 889832 341432    0 342064     0 107092 167225  4 28  0 68  0
 4 12 172393984 666884    924 886344 290624 95136 290624 95136 89605 143285  3 27  0 70  0
 1 15 172333040 489260    792 876888 251824 188880 251952 188884 78958 123769  2 28  0 70  0
 1 16 172420752 483880    544 876124 195444 282056 198880 282068 63132 96550  2 23  0 75  0
 4 13 172526992 492708    508 876768 185668 291156 186940 291512 59404 92106  2 21  0 77  0
16  0 172670592 497720    508 878436 151668 294820 155008 294820 61038 76871  2 24  2 72  0
 1 10 172517600 604020    508 878180 207216 53180 208484 53180 83101 104470  2 35  2 60  0
 1 10 172293600 588472    508 878236 225492    0 225492     0 87170 113170  2 27  2 70  0
 1 12 172105664 496404    504 878792 225068 36664 227240 36676 67866 111789  2 19  0 79  0
 3 10 172216608 509912    492 883240 182340 293060 189364 293060 57756 91542  2 20  0 78  0
 7 10 171972960 1594352    500 883912 283124 35364 283840 35396 100521 134736  4 33  1 62  0
 4 14 171658784 1119032    772 886732 315172    0 318760     0 113034 153240  5 33  0 62  0
 3 11 171368288 515180   2308 901920 311156 19276 326792 19276 102543 153679  4 30  0 65  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5 11 171159280 825500   2316 902240 274724 63820 275356 63848 107517 139587  3 34  1 61  0
 1 15 170890672 551216   2316 905836 293004 24016 296724 24016 106047 146213  3 33  1 63  0
 4 12 170883008 579896   2316 902132 218368 210636 218368 210636 79258 110217  3 26  2 70  0
 1 16 170929728 525304   1912 890300 209484 255400 209492 255640 68668 104355  3 23  0 74  0
 0 27 171005008 485440   1276 876540 191868 267104 192460 267104 63099 96106  2 21  1 75  0
 3 13 171028224 1050216   1976 883956 195684 218568 206520 218588 76574 99653  2 27  5 66  0
 3 13 170718720 1299300   1976 886580 311812    0 313264     0 129392 152900  5 43  0 52  0
 3 10 170408448 668040   2384 897664 310832    0 321500     0 105415 156589  5 31  1 64  0
 2  9 170256272 610880   2380 897772 230968 78764 231232 78764 88201 117110  3 29  2 65  0
 2 11 170025920 651316   2380 898252 249456 17960 249996 17988 89350 126727  3 28  3 66  0
 2 11 170147360 676192   2300 896040 147084 267776 147084 267804 52958 74065  7 20  1 71  0
 3 13 169875248 445356   2300 895748 286356 13484 286356 13484 91617 142491  2 26  0 71  0
 1 16 169974896 498220    608 879148 194100 291760 198708 292028 66064 96777  2 24  0 74  0
 3 13 169943936 500592    608 879340 222808 191676 224572 191676 80410 111312  3 26  3 69  0
 2 15 170017744 514916    608 874224 208660 283016 208860 283016 69900 103966  2 24  0 73  0
 2 15 170110944 1528460    624 880836 195864 288920 204104 288952 66140 97963  2 23  1 74  0
 5 10 169865024 1102620   2304 899700 294880 48336 314612 48336 112981 146020  3 36  1 60  0
 3  7 169585984 866712   2304 900664 279808    0 280440     0 112355 138105  3 38  1 58  0
 3  7 169364032 569556   2304 900792 222824    0 222952     0 74055 111712  1 23  2 74  0
 4  5 169381424 525284   2216 898748 180452 197992 180452 198196 59768 91410  1 20  2 77  0
 3 13 169119232 1037704   2224 898424 286452 23164 286456 23196 106861 143932  3 33  1 63  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 14 168781056 560640   2236 899068 338780    0 339428    12 112990 168412  4 32  0 63  0
 0 17 168828144 521404   2148 897396 208936 256104 213308 256104 70773 104304  2 23  1 73  0
10  7 168896704 503092   1340 894504 200544 267964 202984 267964 67497 100233  2 22  1 74  0
 2 14 168952224 694752    504 892004 186944 241704 187836 241704 77081 94616  3 27  3 67  0
 3 14 168843888 521556    512 887676 271316 162516 271332 162544 90636 134929  3 29  0 68  0
 2 15 168920288 502164    488 876264 208204 284252 209452 284252 70702 103817  2 24  1 72  0
 4 12 168996000 505884    496 874188 211604 286856 212232 286868 72456 105520  2 26  1 71  0
 1 14 169107456 584940    496 875440 186644 298196 188700 298196 70072 93633  3 25  4 68  0
 4  7 169133712 771924    760 875432 187876 213100 188516 213388 76735 97462  2 27  4 67  0
 1 10 168865168 611876    768 878000 269836    0 272404    20 95870 134380  2 29  1 67  0
 2  9 168873280 542052   1308 887692 197100 205384 208424 205384 60030 98981  1 21  1 76  0
 2 12 168721520 638560   1248 885352 255632 102956 255960 102956 80793 127142  3 26  0 71  0
 0 13 168673472 513700   1084 880284 217320 168260 217572 168316 69436 108734  2 22  3 73  0
 4  7 168701888 528396    972 877068 200308 228424 200312 228424 71321 100701  2 24  2 71  0
 2 13 168502528 532996    860 878156 272880 72704 275084 72864 86539 135925  3 25  0 72  0
 2 15 168419920 503052    856 877632 254244 171208 255752 171220 88404 126959  3 28  2 67  0
 2 14 168555328 527536    776 876996 179032 313828 179652 313828 64462 89935  2 24  3 71  0
 0 16 168599520 493216    760 876828 202684 246112 203312 246156 65393 101240  2 21  1 76  0
 1 16 168573984 518584    708 875236 232920 207672 232920 207672 75534 116450  2 26  0 72  0
 1 20 168666816 622196    912 877708 157308 249936 160456 249948 59639 83932  2 20  0 78  0
 1 11 168722432 600288    836 878136 177364 231744 178460 231744 59251 89736  2 19  3 76  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 12 168649728 523956    680 878000 220440 147736 220724 147736 77598 110668  1 25  3 71  0
 2 10 168690896 522164    632 877272 190488 230668 190684 230668 59637 95326  1 20  1 78  0
 1 10 168896304 557280    616 875696 127708 331636 127708 331684 47051 63873  1 20  2 77  0
 2 13 168867232 1272888    596 877220 210272 181064 212856 181076 82311 106421  2 27  3 68  0
 3 13 168531616 1018964   1952 884832 336216    0 345184     0 127646 165502  3 41  0 56  0
 1 14 168218560 529560   2124 896904 328000 13504 339512 13504 107653 162398  5 30  0 66  0
 1 16 168163760 519728   2132 897244 250576 194568 252400 194816 80625 124569  3 25  2 71  0
10  7 168188576 495924    576 876488 229600 253496 230436 253496 73375 113403  2 26  0 72  0
 1 16 168308896 510324    576 880588 190428 310372 197684 310436 61572 95271  2 21  2 75  0
 4 13 168397056 521528    576 880908 196404 284080 197660 284320 62499 98003  2 21  2 75  0
 1 16 168489296 502020    576 881568 202596 294468 205968 294468 65735 101349  2 22  1 75  0
 0 33 168636960 475336   1868 886912 168836 316124 178460 316124 59956 84945  2 22  3 73  0
 2 11 168668128 878400   2296 897036 159808 190416 170744 190416 79255 91063  3 29  2 66  0
 3 12 168358784 869084   2304 898796 309612    0 311364    32 106672 155707  3 30  1 67  0
 1 34 168133456 469856   2052 903784 292260 66144 298576 66156 96380 147844  4 30  1 65  0
 1 14 168191808 586320   1812 905204 184784 242228 189992 242228 67638 99071  2 24  2 73  0
 2 13 168202032 515996   1180 898312 216212 226296 216408 226296 68645 107998  2 23  1 74  0
 4 12 168190816 485960    636 875716 226352 214568 226552 214816 72809 113159  2 25  0 72  0
 0 13 168091856 575516    816 881428 247840 148660 255080 148660 76502 123447  2 25  0 73  0
 1 14 168145072 497568    820 882088 206416 259396 207484 259424 63326 103373  2 21  1 76  0
17  8 168140176 468172    852 898480 219056 213588 237268 213640 74168 109843  3 24  3 69  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 13 168153328 606696    852 896004 170672 184108 173188 184108 72036 89425  2 23  3 72  0
 3 10 167863104 616108    852 896004 296496 5676 296496  5676 97085 148467  2 26  0 71  0
 1 14 167894528 505928    848 888792 214828 245248 215044 245328 69436 107035  1 24  1 73  0
 1 13 167654848 1274652    856 889576 273116 33184 273988 33228 83414 136771  3 26  1 70  0
 5  8 167339312 914540   2036 897088 315680    0 324372     0 106335 159438  4 30  1 64  0
 2 14 167116080 486216   2500 906500 298516 74724 309956 74788 97154 150760  4 30  2 65  0
 1 23 167379888 387644   2144 894504 89068 352368 89132 352644 37348 47141  4 21  5 70  0
 0 14 167311424 485280   2088 887836 220360 151912 220364 151912 77233 112010  4 25  1 71  0
 4 10 167255456 609372   1664 883028 226616 170408 227060 170440 74554 113694  2 24  1 73  0
 2  9 167111136 526672   1572 887240 243160 98808 248380 98808 84599 122582  2 25  3 70  0
 3 11 167068480 622308   1356 891440 221800 178744 227712 178744 73963 111947  3 22  1 74  0
 1 15 166894112 524076   1044 889176 282700 107652 282700 107668 95356 140396  3 29  0 68  0
 3 12 166856176 538368   1032 889144 223712 185556 225240 185556 78177 112518  3 24  3 70  0
 7  9 166542832 1192160   1040 889904 313528    0 314288    32 126169 156009  4 43  0 52  0
 5  9 166222576 662072   1040 897976 320596    0 328668     0 106482 161821  4 30  1 65  0
 1 14 166167344 590300    852 895604 238724 183940 238996 183940 87630 121685  4 28  4 65  0
 2 13 166123104 559836    860 904928 212508 168508 222820 168508 76631 108559  3 24  1 72  0
 0 15 166173712 491760    628 899164 201116 252368 201120 252380 68605 101308  3 23  3 71  0
 2 20 166355184 594720    772 880232 139416 319904 141784 319932 57626 72200  2 24  7 67  0
 3 10 166135264 654192    772 880868 266624 46780 267200 46780 87874 133843  3 24  2 71  0
 2 13 166141376 422328    772 878332 205556 211824 205904 211824 74165 104242  5 28  4 63  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 14 165992192 437952    780 884568 250360 100928 257724 101176 77793 125261  5 24  1 70  0
 0 18 166066400 437752   2288 903428 196724 270536 226116 270536 64190 99535  4 23  1 72  0
 1 15 166197920 501428   1500 911368 170336 302128 182256 302168 58462 85817  3 20  3 75  0
 0 17 166317632 767196    816 879412 159276 279684 160244 279684 63129 81530  2 29  3 66  0
 0 16 166327136 658604    800 879084 204764 213992 206012 213992 74672 104333  3 25  3 69  0
 4 10 166132768 571800    800 878940 283892 91004 283892 91004 95257 141592  3 28  1 68  0
 0 28 166180224 496732    820 880188 207736 254756 210312 255128 71999 105477  3 23  0 74  0
 1 14 166428240 822008    696 879372 76048 324656 76988 324676 45370 51835  1 19  2 78  0
 6  8 166132048 1476548    696 880512 296328    0 297452     0 109255 146355  5 35  0 60  0
 4 11 165829968 1413064    696 888428 302488    0 310408     0 107890 153209  5 31  1 63  0
 1 13 165532752 926588    696 888428 296720    0 296720     0 100309 150140  4 28  1 66  0
 2 13 165298256 486276   2472 924000 291968 56720 328528 56760 102074 148271  7 30  1 63  0
 1 14 165649248 465804   2540 921108 57904 408924 59448 409184 36904 42112  2 20  6 73  0
 1 10 165656992 650060   1780 890216 178400 186284 187592 186284 61094 89416  8 23  2 67  0
 3 10 165394336 685756   2160 901832 262764    0 273844     0 92736 131316  3 29  0 67  0
 4 12 165254288 672340   1316 889528 248308 107952 248308 108140 90798 126279  4 31  0 65  0
 1 16 165131024 496668   1064 886412 260916 138192 262964 138192 87922 128543  4 26  0 70  0
 3 11 165330352 779260   1384 890732 124204 323412 132004 323516 52774 66894  2 19  5 73  0
 1 16 165180448 479992    940 895828 274580 125048 281880 125048 93703 135593  5 29  0 66  0
 2 15 165243328 499892    708 888604 192360 254616 192968 254872 70175 97155  3 24  4 69  0
 8  9 165239648 497288    852 885884 223032 219832 223456 219832 75216 111145  3 24  2 70  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  9 165267360 483808    716 880716 207108 234548 210544 234588 70613 103166  2 25  1 72  0
 6 10 165477600 569720    704 891424 123400 333488 137424 333576 54534 70713  3 21  1 75  0
 5 11 165444656 601312    680 890092 225268 191868 226160 191868 81852 112743  3 25  2 70  0
 0 14 165510688 750404    648 884888 182788 249200 183808 249200 72277 93330  2 26  3 69  0
 3 11 165476304 809656    612 885860 215228 180168 218944 180168 82061 108782  2 26  4 68  0
 1 13 165238000 493960    764 886612 283120 45964 284768 45964 100356 141563  4 31  0 65  0
 4  7 165195408 588504    744 885384 208408 165832 209188 165916 74949 105236  2 23  4 70  0
 2 12 165140048 482244    576 878908 242524 187296 245216 187372 85689 123198  4 31  1 65  0
 1 11 165260896 495112   1944 889652 174520 295040 192112 295040 59906 89972  3 25  4 69  0
 0 28 165440576 532592   1944 889328 137644 318508 138564 318508 49076 73765  3 19  3 75  0
 4  8 165647024 805392   2156 912304 103380 309580 129836 309580 49632 58280  3 19  4 74  0
 2 12 165393680 854892   2508 917068 261936 8532 268064  8608 90095 132723  4 26  1 69  0
 4  5 165207168 516512   2508 921056 236452 49768 240032 49768 80610 120287  4 27  3 67  0
 1  9 165092896 564516   2508 921088 193756 80328 194644 80384 59762 98685  2 17  3 78  0
 2  9 165088704 508832   2024 917360 184252 181216 184256 181216 55393 93417  2 19  3 77  0
 3  8 165181760 516064   1112 893776 173668 267232 173744 267232 56334 89862  2 21  5 72  0
 2 11 165215440 493552    592 878696 175924 210512 177900 210540 56891 90596  2 22  7 69  0
 3 11 165490784 402444    764 890568 81080 356832 93836 357284 40519 42807  8 19  4 69  0
 2 10 165307552 465992    764 891120 247976 67084 248544 67084 86210 125552  3 23  2 71  0
 2 11 165274432 453700   2148 897280 210664 180240 218668 180240 74055 107628  4 23  2 71  0
 0 13 165304256 464228   2580 908184 199940 230432 213448 230432 67080 101232  2 22  3 73  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  5 165362720 413636   1948 904280 179480 237712 180812 237964 54831 90613  2 19  1 79  0
 0 11 165395920 506884    872 897328 180836 215064 188980 215100 58079 92048  2 21  3 74  0
 1  9 165381456 512288    780 902532 185320 171792 204924 171868 58136 93886  2 20  2 76  0
 2  8 165360496 505140    740 896472 190876 170416 190876 170420 56931 96128  1 19  1 79  0
 1 11 165488416 605140    580 885096 132756 260724 144196 260984 50011 68556  2 25  5 68  0
 4  4 165554416 667844    588 886748 164148 230676 166148 230704 50747 83359  1 18  3 78  0
 3  6 165440288 526740    588 891152 194428 79996 199032 79996 57796 97968  1 19  1 79  0
 1 10 165425824 692592   1968 892512 179604 165004 188380 165112 57150 91176  2 20  3 76  0
 1 12 165250112 519908   2136 892036 242868 69492 243480 69492 82653 123199  3 23  1 73  0
 3 10 165250000 527160   2672 905300 209128 208768 225744 208768 71539 106281  3 22  2 73  0
 2 10 165226928 503856   2180 910860 210608 188316 223592 188548 73811 106894  3 23  3 71  0
 0 14 165263984 467288   1320 904476 206180 242676 207008 242676 73238 104290  3 24  2 71  0
 4  8 165272304 825316   1416 900404 178152 186708 178908 186780 65019 90673  3 20  5 72  0
 2 11 165106304 516220   1416 897664 239644 73352 239756 73352 88408 123394  5 28  2 65  0
 1 10 165162560 529368    924 886380 190644 247568 193072 247568 60599 96730  2 21  2 75  0
 2  9 165221344 513232    936 890904 166820 226052 174196 226140 54118 86444  2 19  6 73  0
 3 10 165395632 565636    620 896448 148804 323744 157720 323744 57662 77584  3 21  4 72  0
 2 10 165290112 516968    768 907516 218500 114200 229768 114200 69051 110463  3 21  1 75  0
 0 11 165315344 530656    780 905428 191536 217036 194392 217120 60241 96873  2 18  1 79  0
 3  9 165310272 547840    780 909848 193652 188776 202972 188776 61369 97924  2 19  1 78  0
 2  9 165219632 1580316    784 909964 217440 126844 220356 127112 69105 109781  3 22  1 74  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 10 164975712 1303420    784 910512 243000    0 243576     0 73519 122459  3 20  1 76  0
 3  8 164789200 750540    780 910292 227944 41972 229004 41972 74584 115844 15 27  1 57  0
 2  9 164544720 706872    784 914768 244244    0 248716     0 74216 124142  4 22  2 73  0
 3 14 164603328 460648    792 911128 160060 218584 160060 218624 56049 81331  5 22  2 71  0
 0 16 164374704 487940    664 908792 288368 60212 288372 60244 108027 143955  8 30  0 61  0
 2 11 164459120 591096    616 887960 187476 271596 187680 271916 67045 94855  3 22  4 71  0
 4  7 164327120 513960    604 891772 216464 84628 232940 84628 65243 109534  2 21  1 75  0
 2 13 164254752 510424    608 889812 217140 144860 218300 144860 68151 109194  2 20  0 77  0
 1 14 164276448 524068    608 889640 222316 243692 226276 243692 81854 111798  4 26  1 69  0
 2 13 164291744 555808    772 888844 206396 221976 208496 222064 76379 103957  3 24  2 71  0
 4 11 164383184 617760    904 897112 165424 257116 176812 257116 68368 86300  4 23  2 70  0
 3 13 164128640 637164   1040 896928 299528 45368 300140 45368 108280 149726  5 31  0 63  0
 2 13 163966688 500296   1040 895964 273228 110876 273752 110876 95236 136802  3 28  0 68  0
 4  8 163992032 516816   1036 893920 212444 238096 214016 238104 67411 106624  3 21  1 75  0
 0 16 163962048 498200    972 889508 219780 189172 220836 189188 69410 110945  2 20  1 77  0
 3 13 163990928 521232    756 888580 221748 250836 222184 250928 78541 111184  3 23  1 74  0
 1 15 163982304 504540    764 892592 231028 222012 238320 222364 81569 116495  3 26  1 70  0
 2 15 163987888 502756    908 912924 221072 227104 244120 227104 79409 110958  4 25  1 69  0
 2 13 164050320 481088   1184 914648 211792 273956 231908 273956 79147 106394  4 27  2 66  0
 1 14 164060832 533748    848 900072 211288 221852 213128 221880 76025 106446  3 26  2 69  0
 0 16 164029504 526640    800 886984 230312 199560 230312 199836 81399 115649  3 24  1 72  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 14 163953568 507824    944 885368 243788 168068 244908 168172 85270 122588  4 24  1 72  0
 1 15 163958016 514032    928 881516 234180 238392 234180 238392 83140 117570  4 25  1 71  0
 3 12 163822640 1503844    928 882516 257620 122588 259548 122588 88211 129235  4 27  0 69  0
 7  9 163505456 1442784    964 898348 317392    0 333252    20 130097 156962  7 39  0 54  0
 3 10 163174448 1104444    992 904724 330876    0 337220     0 111207 163836  5 32  0 63  0
 4  8 162888432 794232   1000 904724 285856    0 285860   104 84215 142814  3 23  0 75  0
 3 12 162576688 501044   1016 905244 311644    0 312168     0 105503 156336  4 29  0 66  0
 3 11 162552208 518468    888 903684 234008 209672 234252 209888 78494 117414  3 23  1 72  0
 1 13 162598928 471372    792 898572 211488 258364 214908 258376 71653 107076  2 24  2 72  0
 3  8 162518368 511096    884 888712 226628 146120 231356 146120 69739 114139  2 22  1 75  0
 1  8 162554448 529616    836 887552 175804 212268 180276 212268 53763 89211  1 18  3 78  0
 1 11 162562320 514312   1024 901440 190560 198012 206860 198072 58703 96482  3 17  2 78  0
 1 11 162578224 505512   2216 908712 200696 216496 211508 216584 61908 101615  3 18  1 78  0
 3 12 162566528 503896   2224 906224 210528 199640 212256 199652 67316 105889  3 19  2 76  0
 3  9 162667088 531792   2268 917200 198980 299348 218624 299348 68290 100783  3 22  3 72  0
 1 10 162660832 541032   1948 910612 190272 184084 190660 184084 58558 95786  2 17  1 81  0
 1 15 162565072 514376   1740 908288 244772 149084 248620 149184 83877 123874  4 25  3 68  0
 0 13 162599248 538096   1740 903888 213696 248156 213916 248156 67250 107299  2 23  1 74  0
 5 10 162577216 523104   1708 905000 215104 193132 221980 193160 67415 108381  2 21  1 77  0
 3 10 162594032 505808    988 907232 220640 237500 228436 237500 71142 110926  3 21  1 75  0
 5  8 162536080 1599964    940 906388 221776 164908 224440 164908 68789 111724  3 21  1 75  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4 11 162252944 1299856    972 906512 283348    0 283496    76 92751 142435  4 26  1 70  0
 2  9 161948048 1005976    972 906540 305140    0 305140     0 94547 152378  4 25  0 70  0
 2 12 161685136 722340    988 906548 262588    0 262592    28 79383 131627  3 21  0 77  0
 0 15 161437552 507456   1000 909708 292620 45568 296984 45568 98170 147410  4 27  0 69  0
 2 14 161458096 514520    988 904492 222344 242736 224756 242736 76719 111700  3 24  1 72  0
 1 15 161537568 536832   1780 893316 200708 280060 213344 280112 78067 101806  4 27  1 68  0
 1 15 161441152 515652   1832 895668 253712 157664 256944 158276 86687 127485  4 25  1 70  0
 1 12 161573120 555848   1712 893836 133720 265516 135688 265560 54614 75068  2 20  3 74  0
 1  9 161542336 528448   1592 891128 192148 162016 192148 162016 56126 96715  2 18  1 80  0
 1 10 161534128 512436   1292 888976 189704 181404 190108 181404 57167 95629  2 17  1 80  0
 1 11 161570304 526400    888 899408 194248 230964 209016 230964 64935 99181  3 21  3 73  0
 0 12 161430304 1520504    888 901164 219116 79220 221112 79220 65641 109991  3 21  1 76  0
 1 13 161165088 1323884   2244 910744 264888    0 275564   208 86541 133784  4 23  1 72  0
 1  9 160875040 907908   2248 916884 289732    0 295304     0 93251 145557  4 25  1 70  0
 4  6 160636704 755164   2260 916904 238096    0 238108     0 69679 119644  3 18  0 79  0
 2 12 160377376 520732   2260 916904 259752    0 259752     0 79299 130032  2 22  0 76  0
 3 12 160368448 513700   2172 910120 230556 221688 230780 221688 80598 116205  4 25  4 68  0
 3  8 160350944 534336   1500 899112 219576 202176 223904 202416 70268 110512  3 23  0 74  0
 1  9 160422672 524236   1016 899800 169092 240820 174144 240824 53911 85902  3 19  3 76  0
 1  9 160431328 585152   1116 905396 171684 180964 181128 180968 52839 86803  2 17  3 78  0
 2 10 160343264 500936   1128 909828 199700 111460 206488 111460 59446 101199  2 18  1 79  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 11 160231392 963616   1176 908776 231128 119512 232908 119512 74654 116218  3 23  1 73  0
 1 11 159967200 695108   1184 909276 263928    0 264428    28 88177 131928  3 28  0 69  0
 1 12 159790288 536704   1192 909772 251100 73992 253816 74148 75212 125702  2 20  0 78  0
 4  8 159777760 522216   1056 905480 213140 200708 213152 201296 65669 107438  2 20  0 78  0
 2 12 159744752 772032   1048 905048 216364 183744 221284 183744 67428 109374  2 20  1 77  0
 1 14 159479264 516656   1040 904276 291544 26596 291860 26592 87170 145584  3 23  0 74  0
 0 15 159475552 504240   1192 906124 225388 221888 230788 221924 70627 113399  2 21  1 76  0
 2  9 159466416 502568   1176 900560 210140 201292 210144 201292 65772 105616  2 21  1 76  0
 1 15 159492848 542480   1008 890756 212072 238800 213844 238896 67171 106368  3 21  2 75  0
 4 11 159559232 518056    908 892524 195268 261892 201228 262116 64812 99610  3 22  1 74  0
 3 13 159485344 511828    904 901120 244012 170308 252480 170336 78140 122679  3 21  1 75  0
 0 16 159492800 505164    792 899004 222572 229996 224008 230028 71518 111737  2 22  1 75  0
 2 14 159508512 520552    764 898884 215532 232020 218892 232024 69130 108133  2 21  2 74  0
 1 12 159491408 521236    860 894680 236656 220604 237260 220604 78056 118835  3 24  0 73  0
 6  7 159535584 473212    856 886924 201148 245444 201164 246012 65285 101128  2 21  1 75  0
 1 11 159465792 527496    876 888284 235936 166292 238968 166324 74101 118677  2 20  1 76  0
 0 13 159476864 515468    824 897176 204084 215780 215780 215780 61980 103003  1 20  1 78  0
 4 11 159464224 499320    860 908344 220016 208132 233156 208132 68886 110726  3 21  1 75  0
 4 11 159472592 510688    936 906680 214344 222400 223768 222400 66344 108259  2 21  0 77  0
 2 11 159479696 509880    956 901212 209928 217032 209972 217236 66243 105822  2 20  0 78  0
 1 13 159491440 514136    824 897752 215988 227472 218288 227500 67396 108656  2 22  1 75  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 12 159454720 504264    752 893016 232452 196284 234452 196284 74556 116973  3 23  0 74  0
 2 14 159466624 511536    736 893012 231400 243780 239216 243840 74091 116674  2 24  1 73  0
 3 14 159425424 484012    716 881484 257028 215552 259500 215868 82673 128169  3 27  0 70  0
 4 12 159567104 538912    712 881700 167072 310156 169436 310156 58154 84019  2 21  1 76  0
 1 14 159620112 586932    716 883768 207088 259968 210340 260120 67470 104135  2 22  1 75  0
 1 14 159455488 501628    760 891512 271184 106820 279416 106820 83670 135774  3 22  0 75  0
 1 13 159539312 575432    948 906844 191408 275388 209104 275424 66414 96980  3 22  2 73  0
 5 10 159483952 525128    948 906356 232156 177436 233844 177452 72539 116179  4 23  1 72  0
 1 16 159492096 511560   1956 919520 228120 236256 246908 236344 74130 114922  3 22  2 73  0
 8 10 159457984 490948   1972 914640 243468 210380 245784 210808 76867 121690  2 24  0 74  0
 0 16 159477168 501732   1024 885184 240012 260100 242780 260100 79679 119822  3 27  1 69  0
 3 10 159476800 1662800   1024 882984 212904 213040 213524 213200 69093 106969  3 21  1 74  0
10 10 159167296 1344192   1036 894744 308872    0 321264     0 113430 152434  5 34  0 61  0
 3 14 158821952 2133892   1040 895412 343244    0 343248     0 119270 169495  5 36  0 60  0
 1 14 158495888 1785492   1072 896036 325628    0 326248    12 118985 161138  5 36  0 60  0
 3 11 158177600 1384456   1108 897012 317524    0 318504   112 99226 158612  5 25  0 69  0
 2  9 157940800 2256544   2244 903500 236600    0 244180   156 73637 119098  3 22  1 74  0
 1 10 157681984 2047152   2816 914840 257328    0 268476     0 78069 129751  4 21  1 75  0
 3  9 157435968 1819772   2816 917360 246384    0 249224     0 72911 123699  3 19  0 77  0
 3 10 157284160 1522776   2852 922140 320300    0 324744    28 97781 159859  5 24  0 71  0
 2 11 157280832 1197388   2876 923328 302392    0 303504   184 92204 151594  5 24  0 71  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 10 157278528 865424   2880 926592 269360    0 272656     0 82039 135411  3 21  1 75  0
 1 11 157278528 590704   2884 926644 252620    0 252624   240 76076 126824  3 18  0 78  0
 4 10 157286240 498592   2472 922676 246096 119044 246108 119316 75333 123479  3 20  1 76  0
 1 13 157301120 504560   1924 910032 225424 231496 226132 231528 72877 113597  3 23  1 73  0
 4 11 157316896 519832   1740 902720 225036 220244 225648 220428 73160 113305  2 21  2 75  0
 4 12 157293040 501960   1432 897168 239296 206772 239296 206772 77349 119982  4 23  0 73  0
 6 11 157305584 592908    960 886984 211860 225124 212728 225376 68591 106377  3 21  1 75  0
 6  9 157286208 497816    860 882128 247592 148100 247596 148100 75184 123625  2 22  1 75  0
 1 14 157412336 531788    752 881308 191492 310616 194796 310704 63170 96435  3 22  1 75  0
